Time,Call Duration,Cost,Disconnection Reason,Call Status,User Sentiment,Call Successful,End to End Latency
04/20/2026 19:21,1:30,$0.297,user_hangup,ended,Neutral,Unsuccessful,2703.8
04/20/2026 09:09,1:19,$0.264,agent_hangup,ended,Neutral,Unsuccessful,3012.4
04/20/2026 11:17,1:45,$0.348,agent_hangup,ended,Neutral,Unsuccessful,2774.6
04/20/2026 14:07,0:10,$0.035,agent_hangup,ended,Neutral,Unsuccessful,2401.5
04/20/2026 14:37,0:06,$0.020,user_hangup,ended,Positive,Unsuccessful,2388.6
04/20/2026 14:25,2:26,$0.482,user_hangup,ended,Neutral,Successful,2415.5
04/20/2026 09:02,0:01,$0.007,user_hangup,ended,Neutral,Successful,2566.1
04/21/2026 13:13,2:40,$0.529,user_hangup,ended,Positive,Unsuccessful,2917.1
04/21/2026 07:14,1:20,$0.267,agent_hangup,ended,Positive,Successful,2462.1
04/21/2026 13:00,1:31,$0.301,agent_hangup,ended,Neutral,Successful,2279.1
04/21/2026 08:02,1:31,$0.304,agent_hangup,ended,Neutral,Unsuccessful,2986.4
04/21/2026 11:13,1:08,$0.224,agent_hangup,ended,Neutral,Unsuccessful,2450.6
04/21/2026 10:44,0:57,$0.189,agent_hangup,ended,Neutral,Successful,2067.8
04/21/2026 09:18,1:27,$0.289,user_hangup,ended,Neutral,Unsuccessful,2125.2
04/21/2026 09:28,1:12,$0.239,agent_hangup,ended,Neutral,Unsuccessful,1875.9
04/21/2026 12:48,1:01,$0.202,agent_hangup,ended,Neutral,Unsuccessful,2324.4
04/21/2026 09:38,1:53,$0.376,user_hangup,ended,Neutral,Unsuccessful,2684.9
04/21/2026 16:14,1:13,$0.242,user_hangup,ended,Neutral,Successful,2689.8
04/22/2026 08:33,0:47,$0.158,agent_hangup,ended,Negative,Unsuccessful,2406.1
04/22/2026 14:48,1:56,$0.383,agent_hangup,ended,Neutral,Successful,2016.0
04/22/2026 12:00,1:06,$0.219,user_hangup,ended,Neutral,Successful,3183.7
04/22/2026 10:54,0:13,$0.045,agent_hangup,ended,Neutral,Unsuccessful,2437.5
04/22/2026 08:58,1:34,$0.313,agent_hangup,ended,Positive,Unsuccessful,2293.4
04/22/2026 12:18,1:37,$0.321,user_hangup,ended,Neutral,Unsuccessful,2817.7
04/22/2026 10:36,1:43,$0.342,agent_hangup,ended,Neutral,Successful,2578.6
04/22/2026 13:39,1:17,$0.256,user_hangup,ended,Neutral,Successful,2521.5
04/22/2026 11:58,1:11,$0.236,agent_hangup,ended,Neutral,Unsuccessful,1964.9
04/22/2026 12:26,1:21,$0.270,user_hangup,ended,Neutral,Successful,2315.8
04/22/2026 03:20,2:19,$0.459,user_hangup,ended,Neutral,Successful,1671.0
04/22/2026 12:08,2:05,$0.415,agent_hangup,ended,Neutral,Successful,2370.5
04/22/2026 08:21,2:27,$0.488,agent_hangup,ended,Neutral,Successful,2625.0
04/22/2026 13:16,2:01,$0.401,agent_hangup,ended,Positive,Unsuccessful,3037.9
04/22/2026 11:19,1:10,$0.234,agent_hangup,ended,Positive,Unsuccessful,2848.6
04/22/2026 13:00,0:49,$0.164,user_hangup,ended,Neutral,Unsuccessful,2857.3
04/22/2026 13:22,2:01,$0.402,agent_hangup,ended,Neutral,Successful,2433.2
04/22/2026 09:50,0:18,$0.061,user_hangup,ended,Neutral,Unsuccessful,2294.9
04/23/2026 09:14,1:20,$0.266,user_hangup,ended,Positive,Successful,2617.4
04/23/2026 11:25,2:28,$0.490,user_hangup,ended,Positive,Successful,2368.1
04/23/2026 12:39,1:49,$0.361,agent_hangup,ended,Neutral,Successful,3132.6
04/23/2026 08:41,1:53,$0.375,user_hangup,ended,Neutral,Successful,2748.2
04/23/2026 10:14,1:45,$0.348,user_hangup,ended,Neutral,Unsuccessful,2050.4
04/23/2026 11:29,0:59,$0.197,agent_hangup,ended,Neutral,Successful,2404.6
04/23/2026 15:46,2:40,$0.530,agent_hangup,ended,Positive,Unsuccessful,2209.0
04/23/2026 09:03,1:34,$0.311,user_hangup,ended,Positive,Unsuccessful,2958.0
04/23/2026 10:28,1:40,$0.333,user_hangup,ended,Neutral,Unsuccessful,2954.0
04/23/2026 10:33,1:18,$0.259,user_hangup,ended,Negative,Successful,2416.5
04/23/2026 08:23,1:14,$0.244,agent_hangup,ended,Neutral,Unsuccessful,1492.8
04/23/2026 17:49,0:51,$0.171,user_hangup,ended,Neutral,Successful,2637.1
04/23/2026 07:12,1:27,$0.288,agent_hangup,ended,Neutral,Successful,2387.3
04/24/2026 09:11,2:32,$0.503,user_hangup,ended,Positive,Successful,1575.1
04/24/2026 13:37,1:56,$0.383,agent_hangup,ended,Neutral,Unsuccessful,2997.4
04/24/2026 12:02,2:37,$0.519,user_hangup,ended,Neutral,Unsuccessful,2513.2
04/24/2026 06:12,2:34,$0.510,user_hangup,ended,Positive,Successful,2795.4
04/24/2026 12:13,1:53,$0.373,agent_hangup,ended,Neutral,Successful,2502.8
04/24/2026 12:00,2:20,$0.463,agent_hangup,ended,Neutral,Successful,3260.9
04/24/2026 13:00,2:39,$0.528,user_hangup,ended,Neutral,Unsuccessful,3093.8
04/24/2026 11:20,2:53,$0.573,user_hangup,ended,Neutral,Successful,2441.2
04/24/2026 08:12,2:48,$0.555,agent_hangup,ended,Positive,Unsuccessful,2390.2
04/24/2026 15:52,1:30,$0.300,user_hangup,ended,Neutral,Unsuccessful,2185.3
04/25/2026 11:33,0:56,$0.185,agent_hangup,ended,Neutral,Successful,2064.8
04/26/2026 09:18,2:49,$0.560,agent_hangup,ended,Neutral,Successful,2232.2
04/26/2026 08:14,0:43,$0.143,agent_hangup,ended,Negative,Unsuccessful,2745.4
04/26/2026 10:34,1:20,$0.266,agent_hangup,ended,Neutral,Successful,2714.3
04/27/2026 12:34,0:40,$0.134,agent_hangup,ended,Neutral,Unsuccessful,3059.4
04/27/2026 12:54,0:22,$0.073,agent_hangup,ended,Neutral,Successful,2854.2
04/27/2026 10:13,2:16,$0.450,agent_hangup,ended,Positive,Successful,2788.9
04/27/2026 13:44,1:40,$0.333,agent_hangup,ended,Neutral,Successful,2963.7
04/27/2026 09:40,1:20,$0.265,user_hangup,ended,Neutral,Successful,2274.7
04/27/2026 13:26,2:28,$0.489,user_hangup,ended,Neutral,Unsuccessful,2442.5
04/27/2026 13:08,3:29,$0.693,user_hangup,ended,Neutral,Successful,1828.4
04/27/2026 08:21,2:22,$0.471,agent_hangup,ended,Neutral,Unsuccessful,2436.3
04/27/2026 14:18,1:12,$0.241,agent_hangup,ended,Neutral,Unsuccessful,1932.2
04/27/2026 18:04,1:15,$0.249,user_hangup,ended,Neutral,Unsuccessful,2843.2
04/27/2026 09:02,1:58,$0.392,agent_hangup,ended,Neutral,Unsuccessful,2589.2
04/27/2026 08:09,2:36,$0.517,user_hangup,ended,Neutral,Unsuccessful,3043.3
04/28/2026 09:24,1:51,$0.369,agent_hangup,ended,Neutral,Successful,2269.3
04/28/2026 13:22,1:54,$0.378,agent_hangup,ended,Positive,Unsuccessful,2150.5
04/28/2026 09:38,1:25,$0.281,user_hangup,ended,Neutral,Unsuccessful,2870.2
04/28/2026 12:44,1:43,$0.342,user_hangup,ended,Positive,Unsuccessful,1933.1
04/28/2026 11:09,1:53,$0.373,agent_hangup,ended,Neutral,Unsuccessful,2586.2
04/29/2026 13:59,1:56,$0.386,user_hangup,ended,Neutral,Unsuccessful,1631.0
04/29/2026 11:38,1:26,$0.287,agent_hangup,ended,Neutral,Successful,2453.9
04/29/2026 11:39,2:34,$0.510,agent_hangup,ended,Neutral,Successful,2286.1
04/29/2026 12:35,1:26,$0.285,agent_hangup,ended,Neutral,Successful,2659.7
04/29/2026 08:39,2:24,$0.478,agent_hangup,ended,Neutral,Unsuccessful,2157.9
04/29/2026 06:09,0:55,$0.184,user_hangup,ended,Neutral,Unsuccessful,2134.2
04/29/2026 15:00,2:11,$0.432,user_hangup,ended,Negative,Unsuccessful,2855.3
04/29/2026 06:21,1:49,$0.360,agent_hangup,ended,Neutral,Unsuccessful,2388.4
04/29/2026 09:06,1:26,$0.286,agent_hangup,ended,Neutral,Unsuccessful,2224.3
04/29/2026 10:22,1:59,$0.396,user_hangup,ended,Positive,Successful,2378.2
04/29/2026 13:28,0:00,$0.000,agent_hangup,not_connected,Neutral,Successful,2978.3
04/29/2026 07:10,1:21,$0.270,user_hangup,ended,Positive,Unsuccessful,2499.6
04/29/2026 11:52,0:13,$0.045,agent_hangup,ended,Negative,Unsuccessful,2961.6
04/30/2026 13:24,2:02,$0.404,user_hangup,ended,Neutral,Successful,2756.6
04/30/2026 13:41,1:49,$0.360,user_hangup,ended,Positive,Successful,2077.8
04/30/2026 08:39,1:31,$0.300,agent_hangup,ended,Neutral,Unsuccessful,2879.5
04/30/2026 13:27,2:00,$0.399,user_hangup,ended,Neutral,Unsuccessful,2713.5
04/30/2026 10:49,1:33,$0.308,user_hangup,ended,Neutral,Unsuccessful,2639.1
04/30/2026 08:33,2:12,$0.438,agent_hangup,ended,Positive,Successful,1854.6
04/30/2026 05:40,1:31,$0.303,user_hangup,ended,Neutral,Successful,1779.8
04/30/2026 09:52,1:11,$0.236,agent_hangup,ended,Neutral,Unsuccessful,2696.0
04/30/2026 06:01,1:29,$0.297,agent_hangup,ended,Neutral,Unsuccessful,3110.2
04/30/2026 08:52,2:18,$0.458,user_hangup,ended,Positive,Successful,2429.3
04/30/2026 09:28,2:16,$0.449,user_hangup,ended,Neutral,Successful,2792.3
04/30/2026 11:12,1:41,$0.335,agent_hangup,ended,Neutral,Successful,2722.3
05/01/2026 14:21,1:22,$0.271,user_hangup,ended,Neutral,Successful,2313.8
05/01/2026 06:52,2:05,$0.414,agent_hangup,ended,Neutral,Successful,2584.4
05/01/2026 15:02,1:09,$0.229,user_hangup,ended,Neutral,Unsuccessful,2838.4
05/01/2026 13:55,2:32,$0.503,agent_hangup,ended,Negative,Successful,2104.0
05/01/2026 03:31,1:24,$0.280,agent_hangup,ended,Neutral,Successful,2576.6
05/01/2026 05:43,1:25,$0.284,agent_hangup,ended,Neutral,Unsuccessful,2511.5
05/01/2026 13:19,1:18,$0.258,agent_hangup,ended,Neutral,Unsuccessful,2283.7
05/01/2026 10:47,2:43,$0.539,agent_hangup,ended,Neutral,Successful,2803.9
05/01/2026 16:10,0:51,$0.169,user_hangup,ended,Neutral,Unsuccessful,2900.5
05/01/2026 09:17,1:46,$0.352,agent_hangup,ended,Neutral,Unsuccessful,2967.2
05/01/2026 11:52,2:32,$0.504,user_hangup,ended,Neutral,Unsuccessful,2699.3
05/01/2026 10:06,1:17,$0.255,user_hangup,ended,Positive,Successful,2939.2
05/01/2026 06:52,2:31,$0.501,user_hangup,ended,Neutral,Successful,2966.6
05/01/2026 13:25,1:55,$0.383,user_hangup,ended,Positive,Successful,1850.8
05/01/2026 08:49,1:17,$0.256,user_hangup,ended,Neutral,Unsuccessful,2984.1
05/01/2026 08:22,1:55,$0.381,agent_hangup,ended,Positive,Unsuccessful,2474.0
05/01/2026 13:20,1:14,$0.245,user_hangup,ended,Neutral,Successful,2084.9
05/02/2026 08:45,1:56,$0.383,user_hangup,ended,Neutral,Unsuccessful,2803.4
05/02/2026 09:45,1:59,$0.394,agent_hangup,ended,Neutral,Successful,2729.2
05/02/2026 09:04,2:22,$0.469,user_hangup,ended,Neutral,Successful,2012.8
05/02/2026 13:28,1:55,$0.382,agent_hangup,ended,Neutral,Successful,2246.5
05/02/2026 15:25,2:10,$0.431,agent_hangup,ended,Neutral,Successful,3094.5
05/04/2026 10:20,2:05,$0.413,user_hangup,ended,Neutral,Successful,3205.4
05/04/2026 09:33,1:25,$0.281,user_hangup,ended,Neutral,Successful,2186.5
05/04/2026 06:59,2:08,$0.425,agent_hangup,ended,Negative,Unsuccessful,2962.8
05/04/2026 14:28,0:29,$0.099,user_hangup,ended,Neutral,Unsuccessful,2874.7
05/04/2026 10:09,0:42,$0.141,agent_hangup,ended,Neutral,Successful,2086.4
05/04/2026 06:56,0:58,$0.193,user_hangup,ended,Positive,Unsuccessful,2656.0
05/04/2026 13:43,2:01,$0.400,user_hangup,ended,Neutral,Unsuccessful,2727.8
05/05/2026 11:59,0:30,$0.100,user_hangup,ended,Neutral,Successful,3070.6
05/05/2026 11:07,0:40,$0.135,user_hangup,ended,Neutral,Successful,2965.1
05/05/2026 07:58,0:29,$0.097,agent_hangup,ended,Neutral,Unsuccessful,2886.8
05/05/2026 16:25,1:41,$0.336,user_hangup,ended,Neutral,Successful,1980.8
05/05/2026 07:11,1:01,$0.204,agent_hangup,ended,Positive,Unsuccessful,2570.7
05/05/2026 14:47,2:10,$0.431,user_hangup,ended,Neutral,Unsuccessful,3550.5
05/05/2026 09:49,1:37,$0.322,user_hangup,ended,Neutral,Unsuccessful,2334.1
05/05/2026 10:18,0:22,$0.073,user_hangup,ended,Neutral,Successful,2497.6
05/05/2026 09:40,0:56,$0.187,user_hangup,ended,Neutral,Unsuccessful,1866.0
05/05/2026 11:47,1:08,$0.226,agent_hangup,ended,Neutral,Successful,2031.5
05/06/2026 06:56,1:10,$0.234,user_hangup,ended,Neutral,Unsuccessful,2662.4
05/06/2026 09:01,1:17,$0.255,agent_hangup,ended,Neutral,Successful,2493.4
05/06/2026 11:19,2:32,$0.505,agent_hangup,ended,Neutral,Successful,2071.4
05/06/2026 13:51,1:06,$0.219,agent_hangup,ended,Neutral,Successful,2722.7
05/06/2026 07:15,1:32,$0.305,agent_hangup,ended,Positive,Unsuccessful,1736.6
05/06/2026 06:28,1:16,$0.252,user_hangup,ended,Neutral,Unsuccessful,1749.0
05/06/2026 12:19,0:36,$0.120,user_hangup,ended,Positive,Successful,2677.4
05/06/2026 06:26,1:36,$0.320,user_hangup,ended,Neutral,Unsuccessful,2546.7
05/06/2026 13:13,1:33,$0.309,user_hangup,ended,Neutral,Unsuccessful,1808.4
05/06/2026 09:09,1:14,$0.245,user_hangup,ended,Positive,Successful,2574.0
05/07/2026 14:46,0:50,$0.165,user_hangup,ended,Neutral,Successful,2729.1
05/07/2026 08:08,1:59,$0.394,agent_hangup,ended,Neutral,Unsuccessful,2420.7
05/07/2026 04:01,3:00,$0.595,agent_hangup,ended,Neutral,Unsuccessful,2947.4
05/07/2026 10:33,2:21,$0.469,agent_hangup,ended,Neutral,Unsuccessful,2484.5
05/07/2026 12:06,1:46,$0.352,user_hangup,ended,Neutral,Successful,2753.3
05/07/2026 08:28,1:08,$0.226,agent_hangup,ended,Positive,Unsuccessful,3320.5
05/07/2026 10:26,2:36,$0.515,agent_hangup,ended,Neutral,Unsuccessful,2177.2
05/07/2026 12:41,1:42,$0.337,agent_hangup,ended,Positive,Unsuccessful,2625.0
05/07/2026 03:05,1:32,$0.306,user_hangup,ended,Neutral,Successful,2811.7
05/07/2026 16:42,0:57,$0.190,user_hangup,ended,Positive,Unsuccessful,2712.2
05/07/2026 11:23,1:48,$0.359,agent_hangup,ended,Positive,Unsuccessful,1941.9
05/07/2026 12:20,1:14,$0.246,agent_hangup,ended,Neutral,Unsuccessful,2340.7
05/07/2026 08:10,1:28,$0.291,user_hangup,ended,Neutral,Successful,2377.7
05/08/2026 09:34,1:24,$0.279,agent_hangup,ended,Neutral,Unsuccessful,1663.7
05/08/2026 07:43,1:22,$0.271,agent_hangup,ended,Negative,Unsuccessful,2574.3
05/08/2026 08:55,0:40,$0.132,agent_hangup,ended,Neutral,Unsuccessful,1858.1
05/08/2026 08:45,1:40,$0.332,agent_hangup,ended,Neutral,Unsuccessful,2873.4
05/08/2026 15:57,3:26,$0.681,user_hangup,ended,Neutral,Successful,2191.1
05/08/2026 12:21,0:51,$0.170,agent_hangup,ended,Neutral,Successful,2895.9
05/08/2026 12:46,1:27,$0.290,user_hangup,ended,Neutral,Successful,2084.7
05/08/2026 07:52,0:08,$0.027,agent_hangup,ended,Neutral,Successful,3200.0
05/08/2026 09:32,0:11,$0.037,user_hangup,ended,Neutral,Unsuccessful,2705.2
05/08/2026 14:43,1:16,$0.251,user_hangup,ended,Neutral,Successful,2664.0
05/08/2026 06:20,1:58,$0.391,user_hangup,ended,Positive,Successful,2695.0
05/08/2026 11:56,1:20,$0.264,agent_hangup,ended,Positive,Unsuccessful,2602.8
05/08/2026 14:13,0:00,$0.000,agent_hangup,not_connected,Neutral,Successful,2313.8
05/08/2026 10:24,0:35,$0.118,user_hangup,ended,Neutral,Successful,2596.4
05/08/2026 15:55,0:43,$0.143,agent_hangup,ended,Positive,Unsuccessful,2801.3
05/08/2026 10:28,1:34,$0.313,agent_hangup,ended,Neutral,Successful,2742.2
05/09/2026 12:53,1:49,$0.362,user_hangup,ended,Neutral,Successful,2668.8
05/09/2026 08:46,1:03,$0.208,user_hangup,ended,Neutral,Successful,2460.4
05/09/2026 09:45,1:34,$0.313,user_hangup,ended,Neutral,Successful,2243.6
05/10/2026 14:30,0:06,$0.021,user_hangup,ended,Neutral,Unsuccessful,2543.5
05/10/2026 06:56,0:10,$0.035,agent_hangup,ended,Positive,Unsuccessful,2400.1
05/10/2026 13:16,2:20,$0.462,user_hangup,ended,Positive,Successful,2295.1
05/10/2026 12:10,1:39,$0.328,user_hangup,ended,Neutral,Successful,3467.2
05/10/2026 06:13,2:51,$0.565,agent_hangup,ended,Neutral,Unsuccessful,2728.5
05/10/2026 08:00,1:40,$0.331,user_hangup,ended,Neutral,Successful,2832.9
05/11/2026 01:13,1:32,$0.306,user_hangup,ended,Neutral,Successful,1544.8
05/11/2026 10:50,0:48,$0.159,agent_hangup,ended,Neutral,Unsuccessful,2021.7
05/11/2026 10:51,2:01,$0.402,agent_hangup,ended,Neutral,Unsuccessful,2309.7
05/11/2026 12:31,1:33,$0.307,user_hangup,ended,Neutral,Successful,2612.0
05/11/2026 15:07,1:23,$0.277,agent_hangup,ended,Neutral,Successful,2628.6
05/11/2026 10:36,1:02,$0.207,user_hangup,ended,Negative,Unsuccessful,2821.4
05/11/2026 12:06,1:38,$0.325,user_hangup,ended,Neutral,Unsuccessful,2454.4
05/11/2026 09:35,1:52,$0.372,agent_hangup,ended,Neutral,Successful,2867.0
05/11/2026 12:11,2:27,$0.487,agent_hangup,ended,Neutral,Successful,2590.3
05/11/2026 08:59,0:38,$0.128,user_hangup,ended,Positive,Successful,2559.3
05/12/2026 07:38,1:11,$0.235,user_hangup,ended,Neutral,Unsuccessful,2488.7
05/12/2026 09:04,1:13,$0.241,user_hangup,ended,Neutral,Successful,3474.4
05/12/2026 15:57,1:55,$0.382,user_hangup,ended,Positive,Unsuccessful,3249.1
05/12/2026 09:49,0:43,$0.143,agent_hangup,ended,Neutral,Unsuccessful,2809.5
05/12/2026 19:17,0:30,$0.100,agent_hangup,ended,Neutral,Unsuccessful,2437.7
05/12/2026 09:56,1:31,$0.302,agent_hangup,ended,Neutral,Unsuccessful,2925.2
05/12/2026 10:01,2:14,$0.444,agent_hangup,ended,Positive,Successful,2579.1
05/12/2026 12:23,1:47,$0.353,agent_hangup,ended,Neutral,Successful,1682.5
05/13/2026 10:51,0:57,$0.190,agent_hangup,ended,Neutral,Successful,2757.3
05/13/2026 08:21,1:38,$0.326,agent_hangup,ended,Neutral,Successful,2098.7
05/13/2026 03:34,1:16,$0.252,user_hangup,ended,Neutral,Successful,3030.7
05/13/2026 06:39,2:15,$0.448,agent_hangup,ended,Neutral,Successful,2430.3
05/14/2026 08:38,0:00,$0.000,user_hangup,not_connected,Neutral,Unsuccessful,2071.1
05/14/2026 12:32,0:54,$0.181,agent_hangup,ended,Neutral,Unsuccessful,2175.6
05/14/2026 12:31,1:22,$0.271,user_hangup,ended,Neutral,Successful,2744.5
05/14/2026 14:41,1:11,$0.235,user_hangup,ended,Negative,Successful,2868.1
05/14/2026 09:58,1:59,$0.394,user_hangup,ended,Neutral,Unsuccessful,2868.9
05/14/2026 06:16,1:37,$0.322,agent_hangup,ended,Neutral,Successful,2438.3
05/14/2026 13:35,0:47,$0.157,user_hangup,ended,Neutral,Unsuccessful,2442.1
05/14/2026 13:13,2:00,$0.396,user_hangup,ended,Neutral,Unsuccessful,2703.5
05/14/2026 04:19,1:06,$0.219,user_hangup,ended,Neutral,Successful,2672.7
05/14/2026 11:08,2:13,$0.442,user_hangup,ended,Positive,Unsuccessful,2463.4
05/14/2026 15:41,2:31,$0.499,agent_hangup,ended,Neutral,Unsuccessful,3102.7
05/14/2026 12:26,1:20,$0.267,agent_hangup,ended,Neutral,Unsuccessful,2471.8
05/14/2026 08:54,2:15,$0.447,user_hangup,ended,Neutral,Unsuccessful,2939.2
05/15/2026 12:04,0:00,$0.000,agent_hangup,not_connected,Positive,Unsuccessful,1686.2
05/15/2026 12:58,1:50,$0.364,agent_hangup,ended,Neutral,Successful,2227.4
05/15/2026 06:06,1:37,$0.321,agent_hangup,ended,Neutral,Successful,2508.4
05/15/2026 11:20,1:12,$0.239,agent_hangup,ended,Neutral,Successful,1703.6
05/15/2026 05:06,1:10,$0.232,user_hangup,ended,Positive,Unsuccessful,2346.8
05/15/2026 06:56,1:48,$0.358,agent_hangup,ended,Neutral,Successful,2669.0
05/15/2026 10:32,0:12,$0.042,user_hangup,ended,Positive,Successful,2385.0
05/15/2026 12:09,0:23,$0.077,user_hangup,ended,Positive,Unsuccessful,2523.4
05/16/2026 13:09,1:08,$0.225,agent_hangup,ended,Neutral,Unsuccessful,2727.6
05/16/2026 18:07,1:42,$0.339,agent_hangup,ended,Negative,Successful,3456.4
05/16/2026 13:19,2:06,$0.418,user_hangup,ended,Neutral,Unsuccessful,2513.3
05/16/2026 09:42,1:55,$0.380,agent_hangup,ended,Neutral,Successful,2211.6
05/17/2026 12:59,1:45,$0.348,agent_hangup,ended,Neutral,Unsuccessful,1980.7
05/17/2026 09:00,1:34,$0.311,agent_hangup,ended,Negative,Successful,3105.4
05/18/2026 14:26,1:41,$0.334,agent_hangup,ended,Neutral,Unsuccessful,2631.0
05/18/2026 14:10,0:56,$0.187,user_hangup,ended,Neutral,Successful,3280.4
05/18/2026 15:08,1:26,$0.284,user_hangup,ended,Neutral,Unsuccessful,2657.6
05/19/2026 14:35,0:23,$0.078,agent_hangup,ended,Neutral,Unsuccessful,2967.8
05/19/2026 12:08,1:23,$0.275,user_hangup,ended,Neutral,Unsuccessful,2790.6
05/19/2026 11:16,1:30,$0.299,user_hangup,ended,Neutral,Successful,3339.4
05/19/2026 05:34,2:21,$0.466,user_hangup,ended,Neutral,Successful,2017.2
05/19/2026 09:02,2:40,$0.530,agent_hangup,ended,Neutral,Unsuccessful,2663.9
05/19/2026 14:11,1:25,$0.282,agent_hangup,ended,Neutral,Successful,2261.6
05/19/2026 10:11,2:50,$0.563,agent_hangup,ended,Negative,Unsuccessful,2850.1
05/19/2026 07:19,0:00,$0.000,agent_hangup,not_connected,Neutral,Successful,3063.6
05/19/2026 08:24,1:08,$0.227,user_hangup,ended,Negative,Unsuccessful,1891.7
05/19/2026 11:58,0:46,$0.152,user_hangup,ended,Positive,Successful,2408.5
05/19/2026 11:56,0:37,$0.124,agent_hangup,ended,Neutral,Successful,2756.7
05/19/2026 16:32,1:06,$0.219,user_hangup,ended,Neutral,Successful,2840.9
05/19/2026 10:25,2:10,$0.430,agent_hangup,ended,Positive,Unsuccessful,2612.3
05/19/2026 06:20,0:43,$0.145,agent_hangup,ended,Neutral,Successful,2367.2
05/19/2026 10:38,1:07,$0.222,agent_hangup,ended,Negative,Unsuccessful,2506.2
05/20/2026 06:32,1:39,$0.330,user_hangup,ended,Neutral,Successful,2816.4
05/20/2026 12:42,0:41,$0.138,agent_hangup,ended,Neutral,Successful,3081.0
05/20/2026 11:05,1:06,$0.219,agent_hangup,ended,Neutral,Unsuccessful,2289.3
05/20/2026 11:40,1:21,$0.270,user_hangup,ended,Positive,Successful,2384.5
05/20/2026 10:59,1:29,$0.294,user_hangup,ended,Neutral,Successful,2774.4
05/20/2026 11:57,0:50,$0.168,user_hangup,ended,Neutral,Successful,2927.2
05/21/2026 11:23,1:07,$0.224,agent_hangup,ended,Neutral,Successful,2043.0
05/21/2026 12:53,0:49,$0.162,user_hangup,ended,Neutral,Successful,2654.3
05/21/2026 15:12,2:09,$0.428,user_hangup,ended,Neutral,Successful,2403.2
05/21/2026 13:39,1:56,$0.383,agent_hangup,ended,Neutral,Successful,2666.7
05/21/2026 12:41,1:44,$0.344,agent_hangup,ended,Negative,Unsuccessful,2499.0
05/21/2026 13:34,2:20,$0.462,agent_hangup,ended,Neutral,Successful,2033.1
05/21/2026 13:03,0:45,$0.150,agent_hangup,ended,Neutral,Unsuccessful,2987.7
05/21/2026 16:11,0:28,$0.093,user_hangup,ended,Neutral,Successful,2134.9
05/21/2026 10:01,1:15,$0.249,user_hangup,ended,Neutral,Successful,2434.1
05/21/2026 11:19,0:35,$0.118,agent_hangup,ended,Neutral,Successful,1713.4
05/22/2026 11:13,1:16,$0.251,user_hangup,ended,Neutral,Successful,2064.1
05/22/2026 09:58,0:39,$0.130,user_hangup,ended,Neutral,Successful,2290.8
05/22/2026 11:18,1:49,$0.362,agent_hangup,ended,Neutral,Successful,2855.5
05/22/2026 10:23,1:04,$0.214,user_hangup,ended,Neutral,Successful,2350.7
05/22/2026 14:49,1:10,$0.232,user_hangup,ended,Neutral,Unsuccessful,2934.9
05/22/2026 05:37,2:59,$0.592,agent_hangup,ended,Neutral,Unsuccessful,1896.0
05/22/2026 10:57,0:58,$0.193,user_hangup,ended,Neutral,Successful,2511.8
05/22/2026 13:22,1:55,$0.382,agent_hangup,ended,Neutral,Unsuccessful,2186.3
05/22/2026 05:29,1:14,$0.246,user_hangup,ended,Neutral,Unsuccessful,1905.3
05/23/2026 17:10,0:00,$0.000,user_hangup,not_connected,Neutral,Unsuccessful,2224.1
05/23/2026 13:41,0:58,$0.193,agent_hangup,ended,Neutral,Successful,1766.7
05/23/2026 10:52,0:00,$0.000,agent_hangup,not_connected,Positive,Successful,2134.4
05/25/2026 06:13,1:14,$0.247,user_hangup,ended,Neutral,Successful,2909.2
05/25/2026 11:06,1:20,$0.264,agent_hangup,ended,Positive,Unsuccessful,2653.1
05/25/2026 10:12,0:48,$0.161,user_hangup,ended,Neutral,Successful,1991.7
05/25/2026 08:55,1:51,$0.367,agent_hangup,ended,Positive,Successful,1508.9
05/25/2026 14:46,1:18,$0.260,agent_hangup,ended,Neutral,Successful,2601.7
05/25/2026 09:53,1:19,$0.263,agent_hangup,ended,Positive,Successful,2242.9
05/25/2026 11:28,0:55,$0.183,user_hangup,ended,Positive,Successful,2418.1
05/26/2026 10:29,2:02,$0.404,user_hangup,ended,Neutral,Successful,2861.1
05/26/2026 10:40,1:19,$0.261,user_hangup,ended,Neutral,Successful,2525.3
05/26/2026 09:27,2:18,$0.458,user_hangup,ended,Positive,Successful,2620.7
05/26/2026 07:52,2:39,$0.526,user_hangup,ended,Neutral,Successful,2797.2
05/26/2026 09:00,1:29,$0.296,agent_hangup,ended,Positive,Successful,2527.6
05/26/2026 08:51,0:53,$0.177,agent_hangup,ended,Negative,Successful,2463.6
05/26/2026 10:18,1:06,$0.219,user_hangup,ended,Neutral,Successful,2338.6
05/26/2026 08:06,2:48,$0.556,agent_hangup,ended,Neutral,Successful,2823.8
05/26/2026 10:53,0:59,$0.196,agent_hangup,ended,Neutral,Unsuccessful,2853.8
05/26/2026 11:16,1:04,$0.214,user_hangup,ended,Neutral,Unsuccessful,1932.3
05/26/2026 13:13,0:45,$0.151,agent_hangup,ended,Neutral,Unsuccessful,2220.7
05/26/2026 05:44,1:34,$0.311,agent_hangup,ended,Neutral,Successful,1797.3
05/27/2026 10:41,1:14,$0.247,user_hangup,ended,Neutral,Unsuccessful,2667.1
05/27/2026 09:55,1:09,$0.229,agent_hangup,ended,Positive,Unsuccessful,2054.5
